ticket_id,date
583440,2023-12-13
583441,2023-12-13
583442,2023-12-13
583443,2023-12-13
583444,2023-12-13
583445,2023-12-13
583446,2023-12-13
583447,2023-12-13
583448,2023-12-13
583449,2023-12-13
583450,2023-12-13
583451,2023-12-13
583452,2023-12-13
583453,2023-12-13
583454,2023-12-13
583455,2023-12-13
583456,2023-12-13
583457,2023-12-13
583458,2023-12-13
583459,2023-12-13
583460,2023-12-13
583461,2023-12-13
583462,2023-12-13
583463,2023-12-13
583464,2023-12-13
583465,2023-12-13
583466,2023-12-13
583467,2023-12-13
583468,2023-12-13
583469,2023-12-13
583470,2023-12-13
583471,2023-12-13
583472,2023-12-13
583473,2023-12-13
583474,2023-12-13
583475,2023-12-13
583476,2023-12-13
583477,2023-12-13
583478,2023-12-13
583479,2023-12-13
583480,2023-12-13
583481,2023-12-13
583482,2023-12-13
583483,2023-12-13
583484,2023-12-13
583485,2023-12-13
583486,2023-12-13
583487,2023-12-13
583488,2023-12-13
583489,2023-12-13
583490,2023-12-13
583491,2023-12-13
583492,2023-12-13
583493,2023-12-13
583494,2023-12-13
583495,2023-12-13
583496,2023-12-13
583497,2023-12-13
583498,2023-12-13
583499,2023-12-13
583500,2023-12-13
583501,2023-12-13
583502,2023-12-13
583503,2023-12-13
583504,2023-12-13
583505,2023-12-13
583506,2023-12-13
583507,2023-12-13
583508,2023-12-13
583509,2023-12-13
583510,2023-12-13
583511,2023-12-13
583512,2023-12-13
583513,2023-12-13
583514,2023-12-13
583515,2023-12-13
583516,2023-12-13
583517,2023-12-13
583518,2023-12-13
583519,2023-12-13
583520,2023-12-13
583521,2023-12-13
583522,2023-12-13
583523,2023-12-13
583524,2023-12-13
583525,2023-12-13
583526,2023-12-13
583527,2023-12-13
583528,2023-12-13
583529,2023-12-13
583530,2023-12-13
583531,2023-12-13
583532,2023-12-13
583533,2023-12-13
583534,2023-12-13
583535,2023-12-13
583536,2023-12-13
583537,2023-12-13
583538,2023-12-13
583539,2023-12-13
583540,2023-12-13
583541,2023-12-13
583542,2023-12-13
583543,2023-12-13
583544,2023-12-13
583545,2023-12-13
583546,2023-12-13
583547,2023-12-13
583548,2023-12-13
