ticket_id,date
520699,2023-09-18
520700,2023-09-18
520701,2023-09-18
520702,2023-09-18
520703,2023-09-18
520704,2023-09-18
520705,2023-09-18
520706,2023-09-18
520707,2023-09-18
520708,2023-09-18
520709,2023-09-18
520710,2023-09-18
520711,2023-09-18
520712,2023-09-18
520713,2023-09-18
520714,2023-09-18
520715,2023-09-18
520716,2023-09-18
520717,2023-09-18
520718,2023-09-18
520719,2023-09-18
520720,2023-09-18
520721,2023-09-18
520722,2023-09-18
520723,2023-09-18
520724,2023-09-18
520725,2023-09-18
520726,2023-09-18
520727,2023-09-18
520728,2023-09-18
520729,2023-09-18
520730,2023-09-18
520731,2023-09-18
520732,2023-09-18
520733,2023-09-18
520734,2023-09-18
520735,2023-09-18
520736,2023-09-18
520737,2023-09-18
520738,2023-09-18
520739,2023-09-18
520740,2023-09-18
520741,2023-09-18
520742,2023-09-18
520743,2023-09-18
520744,2023-09-18
520745,2023-09-18
520746,2023-09-18
520747,2023-09-18
520748,2023-09-18
520749,2023-09-18
520750,2023-09-18
520751,2023-09-18
520752,2023-09-18
520753,2023-09-18
520754,2023-09-18
520755,2023-09-18
520756,2023-09-18
520757,2023-09-18
520758,2023-09-18
520759,2023-09-18
520760,2023-09-18
520761,2023-09-18
520762,2023-09-18
520763,2023-09-18
520764,2023-09-18
520765,2023-09-18
520766,2023-09-18
520767,2023-09-18
520768,2023-09-18
520769,2023-09-18
520770,2023-09-18
520771,2023-09-18
520772,2023-09-18
520773,2023-09-18
520774,2023-09-18
520775,2023-09-18
520776,2023-09-18
520777,2023-09-18
520778,2023-09-18
520779,2023-09-18
520780,2023-09-18
520781,2023-09-18
520782,2023-09-18
520783,2023-09-18
520784,2023-09-18
520785,2023-09-18
520786,2023-09-18
520787,2023-09-18
520788,2023-09-18
520789,2023-09-18
520790,2023-09-18
520791,2023-09-18
520792,2023-09-18
520793,2023-09-18
520794,2023-09-18
520795,2023-09-18
520796,2023-09-18
520797,2023-09-18
520798,2023-09-18
520799,2023-09-18
520800,2023-09-18
520801,2023-09-18
520802,2023-09-18
520803,2023-09-18
520804,2023-09-18
520805,2023-09-18
520806,2023-09-18
520807,2023-09-18
520808,2023-09-18
520809,2023-09-18
520810,2023-09-18
520811,2023-09-18
520812,2023-09-18
520813,2023-09-18
520814,2023-09-18
520815,2023-09-18
520816,2023-09-18
520817,2023-09-18
520818,2023-09-18
520819,2023-09-18
520820,2023-09-18
520821,2023-09-18
520822,2023-09-18
520823,2023-09-18
520824,2023-09-18
520825,2023-09-18
520826,2023-09-18
520827,2023-09-18
520828,2023-09-18
520829,2023-09-18
520830,2023-09-18
520831,2023-09-18
520832,2023-09-18
520833,2023-09-18
520834,2023-09-18
520835,2023-09-18
520836,2023-09-18
520837,2023-09-18
520838,2023-09-18
520839,2023-09-18
520840,2023-09-18
520841,2023-09-18
520842,2023-09-18
520843,2023-09-18
520844,2023-09-18
520845,2023-09-18
520846,2023-09-18
520847,2023-09-18
520848,2023-09-18
520849,2023-09-18
520850,2023-09-18
520851,2023-09-18
520852,2023-09-18
520853,2023-09-18
520854,2023-09-18
520855,2023-09-18
520856,2023-09-18
520857,2023-09-18
520858,2023-09-18
520859,2023-09-18
520860,2023-09-18
520861,2023-09-18
520862,2023-09-18
520863,2023-09-18
520864,2023-09-18
520865,2023-09-18
520866,2023-09-18
520867,2023-09-18
520868,2023-09-18
520869,2023-09-18
520870,2023-09-18
520871,2023-09-18
520872,2023-09-18
520873,2023-09-18
520874,2023-09-18
520875,2023-09-18
520876,2023-09-18
520877,2023-09-18
520878,2023-09-18
520879,2023-09-18
520880,2023-09-18
520881,2023-09-18
520882,2023-09-18
520883,2023-09-18
520884,2023-09-18
520885,2023-09-18
520886,2023-09-18
520887,2023-09-18
520888,2023-09-18
520889,2023-09-18
520890,2023-09-18
520891,2023-09-18
520892,2023-09-18
520893,2023-09-18
520894,2023-09-18
520895,2023-09-18
520896,2023-09-18
520897,2023-09-18
520898,2023-09-18
520899,2023-09-18
520900,2023-09-18
520901,2023-09-18
520902,2023-09-18
520903,2023-09-18
520904,2023-09-18
520905,2023-09-18
520906,2023-09-18
520907,2023-09-18
520908,2023-09-18
520909,2023-09-18
520910,2023-09-18
520911,2023-09-18
520912,2023-09-18
520913,2023-09-18
520914,2023-09-18
520915,2023-09-18
520916,2023-09-18
520917,2023-09-18
520918,2023-09-18
520919,2023-09-18
520920,2023-09-18
520921,2023-09-18
520922,2023-09-18
520923,2023-09-18
520924,2023-09-18
520925,2023-09-18
520926,2023-09-18
520927,2023-09-18
520928,2023-09-18
520929,2023-09-18
520930,2023-09-18
520931,2023-09-18
520932,2023-09-18
520933,2023-09-18
520934,2023-09-18
520935,2023-09-18
520936,2023-09-18
520937,2023-09-18
520938,2023-09-18
520939,2023-09-18
520940,2023-09-18
520941,2023-09-18
520942,2023-09-18
520943,2023-09-18
520944,2023-09-18
520945,2023-09-18
520946,2023-09-18
520947,2023-09-18
520948,2023-09-18
520949,2023-09-18
520950,2023-09-18
520951,2023-09-18
520952,2023-09-18
520953,2023-09-18
520954,2023-09-18
520955,2023-09-18
520956,2023-09-18
520957,2023-09-18
520958,2023-09-18
520959,2023-09-18
520960,2023-09-18
520961,2023-09-18
520962,2023-09-18
520963,2023-09-18
520964,2023-09-18
520965,2023-09-18
520966,2023-09-18
520967,2023-09-18
520968,2023-09-18
520969,2023-09-18
520970,2023-09-18
520971,2023-09-18
520972,2023-09-18
520973,2023-09-18
520974,2023-09-18
520975,2023-09-18
520976,2023-09-18
520977,2023-09-18
520978,2023-09-18
520979,2023-09-18
520980,2023-09-18
520981,2023-09-18
520982,2023-09-18
520983,2023-09-18
520984,2023-09-18
520985,2023-09-18
520986,2023-09-18
520987,2023-09-18
520988,2023-09-18
520989,2023-09-18
520990,2023-09-18
520991,2023-09-18
520992,2023-09-18
520993,2023-09-18
520994,2023-09-18
520995,2023-09-18
520996,2023-09-18
520997,2023-09-18
520998,2023-09-18
520999,2023-09-18
521000,2023-09-18
521001,2023-09-18
521002,2023-09-18
521003,2023-09-18
521004,2023-09-18
521005,2023-09-18
521006,2023-09-18
521007,2023-09-18
521008,2023-09-18
521009,2023-09-18
521010,2023-09-18
521011,2023-09-18
521012,2023-09-18
521013,2023-09-18
521014,2023-09-18
521015,2023-09-18
521016,2023-09-18
521017,2023-09-18
521018,2023-09-18
521019,2023-09-18
521020,2023-09-18
521021,2023-09-18
521022,2023-09-18
521023,2023-09-18
521024,2023-09-18
521025,2023-09-18
521026,2023-09-18
521027,2023-09-18
521028,2023-09-18
521029,2023-09-18
521030,2023-09-18
521031,2023-09-18
521032,2023-09-18
521033,2023-09-18
521034,2023-09-18
521035,2023-09-18
521036,2023-09-18
521037,2023-09-18
521038,2023-09-18
521039,2023-09-18
521040,2023-09-18
