ticket_id,date
428460,2023-04-25
428461,2023-04-25
428462,2023-04-25
428463,2023-04-25
428464,2023-04-25
428465,2023-04-25
428466,2023-04-25
428467,2023-04-25
428468,2023-04-25
428469,2023-04-25
428470,2023-04-25
428471,2023-04-25
428472,2023-04-25
428473,2023-04-25
428474,2023-04-25
428475,2023-04-25
428476,2023-04-25
428477,2023-04-25
428478,2023-04-25
428479,2023-04-25
428480,2023-04-25
428481,2023-04-25
428482,2023-04-25
428483,2023-04-25
428484,2023-04-25
428485,2023-04-25
428486,2023-04-25
428487,2023-04-25
428488,2023-04-25
428489,2023-04-25
428490,2023-04-25
428491,2023-04-25
428492,2023-04-25
428493,2023-04-25
428494,2023-04-25
428495,2023-04-25
428496,2023-04-25
428497,2023-04-25
428498,2023-04-25
428499,2023-04-25
428500,2023-04-25
428501,2023-04-25
428502,2023-04-25
428503,2023-04-25
428504,2023-04-25
428505,2023-04-25
428506,2023-04-25
428507,2023-04-25
428508,2023-04-25
428509,2023-04-25
428510,2023-04-25
428511,2023-04-25
428512,2023-04-25
428513,2023-04-25
428514,2023-04-25
428515,2023-04-25
428516,2023-04-25
428517,2023-04-25
428518,2023-04-25
428519,2023-04-25
428520,2023-04-25
428521,2023-04-25
428522,2023-04-25
428523,2023-04-25
428524,2023-04-25
428525,2023-04-25
428526,2023-04-25
428527,2023-04-25
428528,2023-04-25
428529,2023-04-25
428530,2023-04-25
428531,2023-04-25
428532,2023-04-25
428533,2023-04-25
428534,2023-04-25
428535,2023-04-25
428536,2023-04-25
428537,2023-04-25
428538,2023-04-25
428539,2023-04-25
428540,2023-04-25
428541,2023-04-25
428542,2023-04-25
428543,2023-04-25
428544,2023-04-25
428545,2023-04-25
428546,2023-04-25
428547,2023-04-25
428548,2023-04-25
428549,2023-04-25
428550,2023-04-25
428551,2023-04-25
428552,2023-04-25
428553,2023-04-25
428554,2023-04-25
428555,2023-04-25
428556,2023-04-25
428557,2023-04-25
428558,2023-04-25
428559,2023-04-25
428560,2023-04-25
428561,2023-04-25
428562,2023-04-25
428563,2023-04-25
428564,2023-04-25
428565,2023-04-25
428566,2023-04-25
428567,2023-04-25
428568,2023-04-25
428569,2023-04-25
428570,2023-04-25
428571,2023-04-25
428572,2023-04-25
428573,2023-04-25
428574,2023-04-25
428575,2023-04-25
428576,2023-04-25
428577,2023-04-25
428578,2023-04-25
428579,2023-04-25
428580,2023-04-25
428581,2023-04-25
428582,2023-04-25
428583,2023-04-25
428584,2023-04-25
428585,2023-04-25
428586,2023-04-25
428587,2023-04-25
428588,2023-04-25
428589,2023-04-25
428590,2023-04-25
428591,2023-04-25
428592,2023-04-25
428593,2023-04-25
428594,2023-04-25
428595,2023-04-25
428596,2023-04-25
428597,2023-04-25
428598,2023-04-25
428599,2023-04-25
428600,2023-04-25
428601,2023-04-25
428602,2023-04-25
428603,2023-04-25
428604,2023-04-25
428605,2023-04-25
428606,2023-04-25
428607,2023-04-25
428608,2023-04-25
428609,2023-04-25
428610,2023-04-25
428611,2023-04-25
428612,2023-04-25
428613,2023-04-25
428614,2023-04-25
428615,2023-04-25
428616,2023-04-25
428617,2023-04-25
428618,2023-04-25
428619,2023-04-25
428620,2023-04-25
428621,2023-04-25
428622,2023-04-25
428623,2023-04-25
428624,2023-04-25
428625,2023-04-25
428626,2023-04-25
428627,2023-04-25
428628,2023-04-25
428629,2023-04-25
428630,2023-04-25
428631,2023-04-25
428632,2023-04-25
428633,2023-04-25
428634,2023-04-25
428635,2023-04-25
428636,2023-04-25
428637,2023-04-25
428638,2023-04-25
428639,2023-04-25
428640,2023-04-25
428641,2023-04-25
428642,2023-04-25
428643,2023-04-25
428644,2023-04-25
