ticket_id,date
524677,2023-09-24
524678,2023-09-24
524679,2023-09-24
524680,2023-09-24
524681,2023-09-24
524682,2023-09-24
524683,2023-09-24
524684,2023-09-24
524685,2023-09-24
524686,2023-09-24
524687,2023-09-24
524688,2023-09-24
524689,2023-09-24
524690,2023-09-24
524691,2023-09-24
524692,2023-09-24
524693,2023-09-24
524694,2023-09-24
524695,2023-09-24
524696,2023-09-24
524697,2023-09-24
524698,2023-09-24
524699,2023-09-24
524700,2023-09-24
524701,2023-09-24
524702,2023-09-24
524703,2023-09-24
524704,2023-09-24
524705,2023-09-24
524706,2023-09-24
524707,2023-09-24
524708,2023-09-24
524709,2023-09-24
524710,2023-09-24
524711,2023-09-24
524712,2023-09-24
524713,2023-09-24
524714,2023-09-24
524715,2023-09-24
524716,2023-09-24
524717,2023-09-24
524718,2023-09-24
524719,2023-09-24
524720,2023-09-24
524721,2023-09-24
524722,2023-09-24
524723,2023-09-24
524724,2023-09-24
524725,2023-09-24
524726,2023-09-24
524727,2023-09-24
524728,2023-09-24
524729,2023-09-24
524730,2023-09-24
524731,2023-09-24
524732,2023-09-24
524733,2023-09-24
524734,2023-09-24
524735,2023-09-24
524736,2023-09-24
524737,2023-09-24
524738,2023-09-24
524739,2023-09-24
524740,2023-09-24
524741,2023-09-24
524742,2023-09-24
524743,2023-09-24
524744,2023-09-24
524745,2023-09-24
524746,2023-09-24
524747,2023-09-24
524748,2023-09-24
524749,2023-09-24
524750,2023-09-24
524751,2023-09-24
524752,2023-09-24
524753,2023-09-24
524754,2023-09-24
524755,2023-09-24
524756,2023-09-24
524757,2023-09-24
524758,2023-09-24
524759,2023-09-24
524760,2023-09-24
524761,2023-09-24
524762,2023-09-24
524763,2023-09-24
524764,2023-09-24
524765,2023-09-24
524766,2023-09-24
524767,2023-09-24
524768,2023-09-24
524769,2023-09-24
524770,2023-09-24
524771,2023-09-24
524772,2023-09-24
524773,2023-09-24
524774,2023-09-24
524775,2023-09-24
524776,2023-09-24
524777,2023-09-24
524778,2023-09-24
524779,2023-09-24
524780,2023-09-24
524781,2023-09-24
524782,2023-09-24
524783,2023-09-24
524784,2023-09-24
524785,2023-09-24
524786,2023-09-24
524787,2023-09-24
