ticket_id,date
454110,2023-06-03
454111,2023-06-03
454112,2023-06-03
454113,2023-06-03
454114,2023-06-03
454115,2023-06-03
454116,2023-06-03
454117,2023-06-03
454118,2023-06-03
454119,2023-06-03
454120,2023-06-03
454121,2023-06-03
454122,2023-06-03
454123,2023-06-03
454124,2023-06-03
454125,2023-06-03
454126,2023-06-03
454127,2023-06-03
454128,2023-06-03
454129,2023-06-03
454130,2023-06-03
454131,2023-06-03
454132,2023-06-03
454133,2023-06-03
454134,2023-06-03
454135,2023-06-03
454136,2023-06-03
454137,2023-06-03
454138,2023-06-03
454139,2023-06-03
454140,2023-06-03
454141,2023-06-03
454142,2023-06-03
454143,2023-06-03
454144,2023-06-03
454145,2023-06-03
454146,2023-06-03
454147,2023-06-03
454148,2023-06-03
454149,2023-06-03
454150,2023-06-03
454151,2023-06-03
454152,2023-06-03
454153,2023-06-03
454154,2023-06-03
454155,2023-06-03
454156,2023-06-03
454157,2023-06-03
454158,2023-06-03
454159,2023-06-03
454160,2023-06-03
454161,2023-06-03
454162,2023-06-03
454163,2023-06-03
454164,2023-06-03
454165,2023-06-03
454166,2023-06-03
454167,2023-06-03
454168,2023-06-03
454169,2023-06-03
454170,2023-06-03
454171,2023-06-03
454172,2023-06-03
454173,2023-06-03
454174,2023-06-03
454175,2023-06-03
454176,2023-06-03
454177,2023-06-03
454178,2023-06-03
454179,2023-06-03
454180,2023-06-03
454181,2023-06-03
454182,2023-06-03
454183,2023-06-03
454184,2023-06-03
454185,2023-06-03
454186,2023-06-03
454187,2023-06-03
454188,2023-06-03
454189,2023-06-03
454190,2023-06-03
454191,2023-06-03
454192,2023-06-03
454193,2023-06-03
454194,2023-06-03
454195,2023-06-03
454196,2023-06-03
454197,2023-06-03
454198,2023-06-03
454199,2023-06-03
454200,2023-06-03
454201,2023-06-03
454202,2023-06-03
454203,2023-06-03
454204,2023-06-03
454205,2023-06-03
454206,2023-06-03
454207,2023-06-03
454208,2023-06-03
454209,2023-06-03
454210,2023-06-03
454211,2023-06-03
454212,2023-06-03
454213,2023-06-03
454214,2023-06-03
454215,2023-06-03
454216,2023-06-03
454217,2023-06-03
454218,2023-06-03
454219,2023-06-03
454220,2023-06-03
454221,2023-06-03
454222,2023-06-03
454223,2023-06-03
454224,2023-06-03
454225,2023-06-03
454226,2023-06-03
454227,2023-06-03
454228,2023-06-03
454229,2023-06-03
454230,2023-06-03
454231,2023-06-03
454232,2023-06-03
454233,2023-06-03
454234,2023-06-03
454235,2023-06-03
454236,2023-06-03
454237,2023-06-03
454238,2023-06-03
454239,2023-06-03
454240,2023-06-03
454241,2023-06-03
454242,2023-06-03
454243,2023-06-03
454244,2023-06-03
454245,2023-06-03
454246,2023-06-03
454247,2023-06-03
454248,2023-06-03
454249,2023-06-03
454250,2023-06-03
454251,2023-06-03
