ticket_id,date
459777,2023-06-12
459778,2023-06-12
459779,2023-06-12
459780,2023-06-12
459781,2023-06-12
459782,2023-06-12
459783,2023-06-12
459784,2023-06-12
459785,2023-06-12
459786,2023-06-12
459787,2023-06-12
459788,2023-06-12
459789,2023-06-12
459790,2023-06-12
459791,2023-06-12
459792,2023-06-12
459793,2023-06-12
459794,2023-06-12
459795,2023-06-12
459796,2023-06-12
459797,2023-06-12
459798,2023-06-12
459799,2023-06-12
459800,2023-06-12
459801,2023-06-12
459802,2023-06-12
459803,2023-06-12
459804,2023-06-12
459805,2023-06-12
459806,2023-06-12
459807,2023-06-12
459808,2023-06-12
459809,2023-06-12
459810,2023-06-12
459811,2023-06-12
459812,2023-06-12
459813,2023-06-12
459814,2023-06-12
459815,2023-06-12
459816,2023-06-12
459817,2023-06-12
459818,2023-06-12
459819,2023-06-12
459820,2023-06-12
459821,2023-06-12
459822,2023-06-12
459823,2023-06-12
459824,2023-06-12
459825,2023-06-12
459826,2023-06-12
459827,2023-06-12
459828,2023-06-12
459829,2023-06-12
459830,2023-06-12
459831,2023-06-12
459832,2023-06-12
459833,2023-06-12
459834,2023-06-12
459835,2023-06-12
459836,2023-06-12
459837,2023-06-12
459838,2023-06-12
459839,2023-06-12
459840,2023-06-12
459841,2023-06-12
459842,2023-06-12
459843,2023-06-12
459844,2023-06-12
459845,2023-06-12
459846,2023-06-12
459847,2023-06-12
459848,2023-06-12
459849,2023-06-12
459850,2023-06-12
459851,2023-06-12
459852,2023-06-12
459853,2023-06-12
459854,2023-06-12
459855,2023-06-12
459856,2023-06-12
459857,2023-06-12
459858,2023-06-12
459859,2023-06-12
459860,2023-06-12
459861,2023-06-12
459862,2023-06-12
459863,2023-06-12
459864,2023-06-12
459865,2023-06-12
459866,2023-06-12
459867,2023-06-12
459868,2023-06-12
459869,2023-06-12
459870,2023-06-12
459871,2023-06-12
459872,2023-06-12
459873,2023-06-12
459874,2023-06-12
459875,2023-06-12
459876,2023-06-12
459877,2023-06-12
459878,2023-06-12
459879,2023-06-12
459880,2023-06-12
459881,2023-06-12
459882,2023-06-12
459883,2023-06-12
459884,2023-06-12
459885,2023-06-12
459886,2023-06-12
459887,2023-06-12
459888,2023-06-12
459889,2023-06-12
459890,2023-06-12
459891,2023-06-12
459892,2023-06-12
459893,2023-06-12
459894,2023-06-12
459895,2023-06-12
459896,2023-06-12
459897,2023-06-12
459898,2023-06-12
459899,2023-06-12
459900,2023-06-12
459901,2023-06-12
459902,2023-06-12
459903,2023-06-12
459904,2023-06-12
459905,2023-06-12
459906,2023-06-12
459907,2023-06-12
459908,2023-06-12
459909,2023-06-12
459910,2023-06-12
459911,2023-06-12
459912,2023-06-12
459913,2023-06-12
459914,2023-06-12
459915,2023-06-12
459916,2023-06-12
459917,2023-06-12
459918,2023-06-12
459919,2023-06-12
459920,2023-06-12
459921,2023-06-12
459922,2023-06-12
459923,2023-06-12
459924,2023-06-12
459925,2023-06-12
459926,2023-06-12
459927,2023-06-12
459928,2023-06-12
459929,2023-06-12
459930,2023-06-12
459931,2023-06-12
459932,2023-06-12
459933,2023-06-12
459934,2023-06-12
459935,2023-06-12
459936,2023-06-12
459937,2023-06-12
459938,2023-06-12
459939,2023-06-12
459940,2023-06-12
459941,2023-06-12
459942,2023-06-12
459943,2023-06-12
459944,2023-06-12
459945,2023-06-12
459946,2023-06-12
459947,2023-06-12
459948,2023-06-12
459949,2023-06-12
459950,2023-06-12
459951,2023-06-12
459952,2023-06-12
459953,2023-06-12
459954,2023-06-12
459955,2023-06-12
459956,2023-06-12
459957,2023-06-12
459958,2023-06-12
459959,2023-06-12
459960,2023-06-12
459961,2023-06-12
459962,2023-06-12
459963,2023-06-12
459964,2023-06-12
459965,2023-06-12
459966,2023-06-12
459967,2023-06-12
459968,2023-06-12
459969,2023-06-12
459970,2023-06-12
459971,2023-06-12
459972,2023-06-12
459973,2023-06-12
459974,2023-06-12
459975,2023-06-12
459976,2023-06-12
459977,2023-06-12
459978,2023-06-12
459979,2023-06-12
459980,2023-06-12
459981,2023-06-12
459982,2023-06-12
459983,2023-06-12
459984,2023-06-12
459985,2023-06-12
459986,2023-06-12
459987,2023-06-12
459988,2023-06-12
459989,2023-06-12
459990,2023-06-12
459991,2023-06-12
459992,2023-06-12
459993,2023-06-12
459994,2023-06-12
459995,2023-06-12
459996,2023-06-12
459997,2023-06-12
459998,2023-06-12
459999,2023-06-12
460000,2023-06-12
460001,2023-06-12
460002,2023-06-12
460003,2023-06-12
460004,2023-06-12
460005,2023-06-12
460006,2023-06-12
460007,2023-06-12
460008,2023-06-12
460009,2023-06-12
460010,2023-06-12
460011,2023-06-12
460012,2023-06-12
460013,2023-06-12
460014,2023-06-12
460015,2023-06-12
460016,2023-06-12
460017,2023-06-12
460018,2023-06-12
460019,2023-06-12
460020,2023-06-12
460021,2023-06-12
460022,2023-06-12
460023,2023-06-12
460024,2023-06-12
460025,2023-06-12
460026,2023-06-12
460027,2023-06-12
460028,2023-06-12
460029,2023-06-12
460030,2023-06-12
460031,2023-06-12
460032,2023-06-12
460033,2023-06-12
460034,2023-06-12
460035,2023-06-12
460036,2023-06-12
460037,2023-06-12
460038,2023-06-12
460039,2023-06-12
460040,2023-06-12
460041,2023-06-12
460042,2023-06-12
460043,2023-06-12
460044,2023-06-12
460045,2023-06-12
460046,2023-06-12
460047,2023-06-12
460048,2023-06-12
460049,2023-06-12
460050,2023-06-12
460051,2023-06-12
460052,2023-06-12
460053,2023-06-12
460054,2023-06-12
460055,2023-06-12
460056,2023-06-12
460057,2023-06-12
460058,2023-06-12
460059,2023-06-12
460060,2023-06-12
460061,2023-06-12
460062,2023-06-12
460063,2023-06-12
460064,2023-06-12
460065,2023-06-12
460066,2023-06-12
460067,2023-06-12
460068,2023-06-12
460069,2023-06-12
460070,2023-06-12
460071,2023-06-12
460072,2023-06-12
460073,2023-06-12
460074,2023-06-12
460075,2023-06-12
460076,2023-06-12
460077,2023-06-12
