ticket_id,date
553422,2023-11-04
553423,2023-11-04
553424,2023-11-04
553425,2023-11-04
553426,2023-11-04
553427,2023-11-04
553428,2023-11-04
553429,2023-11-04
553430,2023-11-04
553431,2023-11-04
553432,2023-11-04
553433,2023-11-04
553434,2023-11-04
553435,2023-11-04
553436,2023-11-04
553437,2023-11-04
553438,2023-11-04
553439,2023-11-04
553440,2023-11-04
553441,2023-11-04
553442,2023-11-04
553443,2023-11-04
553444,2023-11-04
553445,2023-11-04
553446,2023-11-04
553447,2023-11-04
553448,2023-11-04
553449,2023-11-04
553450,2023-11-04
553451,2023-11-04
553452,2023-11-04
553453,2023-11-04
553454,2023-11-04
553455,2023-11-04
553456,2023-11-04
553457,2023-11-04
553458,2023-11-04
553459,2023-11-04
553460,2023-11-04
553461,2023-11-04
553462,2023-11-04
553463,2023-11-04
553464,2023-11-04
553465,2023-11-04
553466,2023-11-04
553467,2023-11-04
553468,2023-11-04
553469,2023-11-04
553470,2023-11-04
553471,2023-11-04
553472,2023-11-04
553473,2023-11-04
553474,2023-11-04
553475,2023-11-04
553476,2023-11-04
553477,2023-11-04
553478,2023-11-04
553479,2023-11-04
553480,2023-11-04
553481,2023-11-04
553482,2023-11-04
553483,2023-11-04
553484,2023-11-04
553485,2023-11-04
553486,2023-11-04
553487,2023-11-04
553488,2023-11-04
553489,2023-11-04
553490,2023-11-04
553491,2023-11-04
553492,2023-11-04
553493,2023-11-04
553494,2023-11-04
553495,2023-11-04
553496,2023-11-04
553497,2023-11-04
553498,2023-11-04
553499,2023-11-04
553500,2023-11-04
553501,2023-11-04
553502,2023-11-04
553503,2023-11-04
553504,2023-11-04
553505,2023-11-04
553506,2023-11-04
553507,2023-11-04
553508,2023-11-04
553509,2023-11-04
553510,2023-11-04
553511,2023-11-04
553512,2023-11-04
553513,2023-11-04
553514,2023-11-04
553515,2023-11-04
553516,2023-11-04
553517,2023-11-04
553518,2023-11-04
553519,2023-11-04
553520,2023-11-04
553521,2023-11-04
553522,2023-11-04
553523,2023-11-04
553524,2023-11-04
553525,2023-11-04
553526,2023-11-04
553527,2023-11-04
553528,2023-11-04
553529,2023-11-04
553530,2023-11-04
553531,2023-11-04
553532,2023-11-04
553533,2023-11-04
553534,2023-11-04
553535,2023-11-04
553536,2023-11-04
553537,2023-11-04
553538,2023-11-04
553539,2023-11-04
553540,2023-11-04
553541,2023-11-04
553542,2023-11-04
553543,2023-11-04
553544,2023-11-04
553545,2023-11-04
553546,2023-11-04
553547,2023-11-04
553548,2023-11-04
553549,2023-11-04
553550,2023-11-04
553551,2023-11-04
553552,2023-11-04
553553,2023-11-04
553554,2023-11-04
553555,2023-11-04
553556,2023-11-04
553557,2023-11-04
553558,2023-11-04
553559,2023-11-04
553560,2023-11-04
553561,2023-11-04
553562,2023-11-04
553563,2023-11-04
553564,2023-11-04
553565,2023-11-04
553566,2023-11-04
553567,2023-11-04
553568,2023-11-04
553569,2023-11-04
553570,2023-11-04
553571,2023-11-04
553572,2023-11-04
553573,2023-11-04
553574,2023-11-04
553575,2023-11-04
553576,2023-11-04
553577,2023-11-04
553578,2023-11-04
553579,2023-11-04
553580,2023-11-04
553581,2023-11-04
553582,2023-11-04
553583,2023-11-04
553584,2023-11-04
553585,2023-11-04
553586,2023-11-04
553587,2023-11-04
553588,2023-11-04
553589,2023-11-04
553590,2023-11-04
553591,2023-11-04
553592,2023-11-04
553593,2023-11-04
553594,2023-11-04
553595,2023-11-04
553596,2023-11-04
553597,2023-11-04
553598,2023-11-04
553599,2023-11-04
553600,2023-11-04
553601,2023-11-04
553602,2023-11-04
553603,2023-11-04
553604,2023-11-04
553605,2023-11-04
553606,2023-11-04
553607,2023-11-04
553608,2023-11-04
553609,2023-11-04
553610,2023-11-04
553611,2023-11-04
553612,2023-11-04
553613,2023-11-04
553614,2023-11-04
553615,2023-11-04
553616,2023-11-04
553617,2023-11-04
553618,2023-11-04
553619,2023-11-04
553620,2023-11-04
553621,2023-11-04
553622,2023-11-04
553623,2023-11-04
553624,2023-11-04
553625,2023-11-04
553626,2023-11-04
553627,2023-11-04
553628,2023-11-04
553629,2023-11-04
553630,2023-11-04
553631,2023-11-04
553632,2023-11-04
553633,2023-11-04
553634,2023-11-04
553635,2023-11-04
553636,2023-11-04
553637,2023-11-04
553638,2023-11-04
553639,2023-11-04
553640,2023-11-04
553641,2023-11-04
553642,2023-11-04
553643,2023-11-04
553644,2023-11-04
553645,2023-11-04
553646,2023-11-04
553647,2023-11-04
553648,2023-11-04
553649,2023-11-04
553650,2023-11-04
553651,2023-11-04
553652,2023-11-04
553653,2023-11-04
553654,2023-11-04
553655,2023-11-04
553656,2023-11-04
553657,2023-11-04
553658,2023-11-04
553659,2023-11-04
553660,2023-11-04
553661,2023-11-04
553662,2023-11-04
553663,2023-11-04
553664,2023-11-04
553665,2023-11-04
553666,2023-11-04
553667,2023-11-04
553668,2023-11-04
553669,2023-11-04
553670,2023-11-04
553671,2023-11-04
553672,2023-11-04
553673,2023-11-04
553674,2023-11-04
553675,2023-11-04
553676,2023-11-04
553677,2023-11-04
553678,2023-11-04
553679,2023-11-04
553680,2023-11-04
553681,2023-11-04
553682,2023-11-04
553683,2023-11-04
553684,2023-11-04
553685,2023-11-04
553686,2023-11-04
553687,2023-11-04
553688,2023-11-04
553689,2023-11-04
553690,2023-11-04
553691,2023-11-04
553692,2023-11-04
553693,2023-11-04
553694,2023-11-04
553695,2023-11-04
553696,2023-11-04
553697,2023-11-04
553698,2023-11-04
553699,2023-11-04
553700,2023-11-04
553701,2023-11-04
553702,2023-11-04
553703,2023-11-04
553704,2023-11-04
553705,2023-11-04
553706,2023-11-04
553707,2023-11-04
553708,2023-11-04
553709,2023-11-04
553710,2023-11-04
553711,2023-11-04
553712,2023-11-04
553713,2023-11-04
553714,2023-11-04
553715,2023-11-04
553716,2023-11-04
553717,2023-11-04
553718,2023-11-04
553719,2023-11-04
553720,2023-11-04
553721,2023-11-04
553722,2023-11-04
