ticket_id,date
599789,2024-01-02
599790,2024-01-02
599791,2024-01-02
599792,2024-01-02
599793,2024-01-02
599794,2024-01-02
599795,2024-01-02
599796,2024-01-02
599797,2024-01-02
599798,2024-01-02
599799,2024-01-02
599800,2024-01-02
599801,2024-01-02
599802,2024-01-02
599803,2024-01-02
599804,2024-01-02
599805,2024-01-02
599806,2024-01-02
599807,2024-01-02
599808,2024-01-02
599809,2024-01-02
599810,2024-01-02
599811,2024-01-02
599812,2024-01-02
599813,2024-01-02
599814,2024-01-02
599815,2024-01-02
599816,2024-01-02
599817,2024-01-02
599818,2024-01-02
599819,2024-01-02
599820,2024-01-02
599821,2024-01-02
599822,2024-01-02
599823,2024-01-02
599824,2024-01-02
599825,2024-01-02
599826,2024-01-02
599827,2024-01-02
599828,2024-01-02
599829,2024-01-02
599830,2024-01-02
599831,2024-01-02
599832,2024-01-02
599833,2024-01-02
599834,2024-01-02
599835,2024-01-02
599836,2024-01-02
599837,2024-01-02
599838,2024-01-02
599839,2024-01-02
599840,2024-01-02
599841,2024-01-02
599842,2024-01-02
599843,2024-01-02
599844,2024-01-02
599845,2024-01-02
599846,2024-01-02
599847,2024-01-02
599848,2024-01-02
599849,2024-01-02
599850,2024-01-02
599851,2024-01-02
599852,2024-01-02
599853,2024-01-02
599854,2024-01-02
599855,2024-01-02
599856,2024-01-02
599857,2024-01-02
599858,2024-01-02
599859,2024-01-02
599860,2024-01-02
599861,2024-01-02
599862,2024-01-02
599863,2024-01-02
599864,2024-01-02
599865,2024-01-02
599866,2024-01-02
599867,2024-01-02
599868,2024-01-02
599869,2024-01-02
599870,2024-01-02
599871,2024-01-02
599872,2024-01-02
599873,2024-01-02
599874,2024-01-02
599875,2024-01-02
599876,2024-01-02
599877,2024-01-02
599878,2024-01-02
599879,2024-01-02
599880,2024-01-02
599881,2024-01-02
599882,2024-01-02
599883,2024-01-02
599884,2024-01-02
599885,2024-01-02
599886,2024-01-02
599887,2024-01-02
599888,2024-01-02
599889,2024-01-02
599890,2024-01-02
599891,2024-01-02
599892,2024-01-02
