ticket_id,date
557829,2023-11-10
557830,2023-11-10
557831,2023-11-10
557832,2023-11-10
557833,2023-11-10
557834,2023-11-10
557835,2023-11-10
557836,2023-11-10
557837,2023-11-10
557838,2023-11-10
557839,2023-11-10
557840,2023-11-10
557841,2023-11-10
557842,2023-11-10
557843,2023-11-10
557844,2023-11-10
557845,2023-11-10
557846,2023-11-10
557847,2023-11-10
557848,2023-11-10
557849,2023-11-10
557850,2023-11-10
557851,2023-11-10
557852,2023-11-10
557853,2023-11-10
557854,2023-11-10
557855,2023-11-10
557856,2023-11-10
557857,2023-11-10
557858,2023-11-10
557859,2023-11-10
557860,2023-11-10
557861,2023-11-10
557862,2023-11-10
557863,2023-11-10
557864,2023-11-10
557865,2023-11-10
557866,2023-11-10
557867,2023-11-10
557868,2023-11-10
557869,2023-11-10
557870,2023-11-10
557871,2023-11-10
557872,2023-11-10
557873,2023-11-10
557874,2023-11-10
557875,2023-11-10
557876,2023-11-10
557877,2023-11-10
557878,2023-11-10
557879,2023-11-10
557880,2023-11-10
557881,2023-11-10
557882,2023-11-10
557883,2023-11-10
557884,2023-11-10
557885,2023-11-10
557886,2023-11-10
557887,2023-11-10
557888,2023-11-10
557889,2023-11-10
557890,2023-11-10
557891,2023-11-10
557892,2023-11-10
557893,2023-11-10
557894,2023-11-10
557895,2023-11-10
557896,2023-11-10
557897,2023-11-10
557898,2023-11-10
557899,2023-11-10
557900,2023-11-10
557901,2023-11-10
557902,2023-11-10
557903,2023-11-10
557904,2023-11-10
557905,2023-11-10
557906,2023-11-10
557907,2023-11-10
557908,2023-11-10
557909,2023-11-10
557910,2023-11-10
557911,2023-11-10
557912,2023-11-10
557913,2023-11-10
557914,2023-11-10
557915,2023-11-10
557916,2023-11-10
557917,2023-11-10
557918,2023-11-10
557919,2023-11-10
557920,2023-11-10
557921,2023-11-10
557922,2023-11-10
557923,2023-11-10
557924,2023-11-10
557925,2023-11-10
557926,2023-11-10
557927,2023-11-10
557928,2023-11-10
557929,2023-11-10
557930,2023-11-10
557931,2023-11-10
557932,2023-11-10
557933,2023-11-10
557934,2023-11-10
557935,2023-11-10
557936,2023-11-10
557937,2023-11-10
557938,2023-11-10
557939,2023-11-10
557940,2023-11-10
557941,2023-11-10
557942,2023-11-10
557943,2023-11-10
557944,2023-11-10
557945,2023-11-10
557946,2023-11-10
557947,2023-11-10
557948,2023-11-10
557949,2023-11-10
557950,2023-11-10
557951,2023-11-10
557952,2023-11-10
557953,2023-11-10
557954,2023-11-10
557955,2023-11-10
557956,2023-11-10
557957,2023-11-10
557958,2023-11-10
557959,2023-11-10
557960,2023-11-10
557961,2023-11-10
557962,2023-11-10
557963,2023-11-10
557964,2023-11-10
557965,2023-11-10
557966,2023-11-10
557967,2023-11-10
557968,2023-11-10
557969,2023-11-10
557970,2023-11-10
557971,2023-11-10
557972,2023-11-10
557973,2023-11-10
