ticket_id,date
346542,2023-01-01
346543,2023-01-01
346544,2023-01-01
346545,2023-01-01
346546,2023-01-01
346547,2023-01-01
346548,2023-01-01
346549,2023-01-01
346550,2023-01-01
346551,2023-01-01
346552,2023-01-01
346553,2023-01-01
346554,2023-01-01
346555,2023-01-01
346556,2023-01-01
346557,2023-01-01
346558,2023-01-01
346559,2023-01-01
346560,2023-01-01
346561,2023-01-01
346562,2023-01-01
346563,2023-01-01
346564,2023-01-01
346565,2023-01-01
346566,2023-01-01
346567,2023-01-01
346568,2023-01-01
346569,2023-01-01
346570,2023-01-01
346571,2023-01-01
346572,2023-01-01
346573,2023-01-01
346574,2023-01-01
346575,2023-01-01
346576,2023-01-01
346577,2023-01-01
346578,2023-01-01
346579,2023-01-01
346580,2023-01-01
346581,2023-01-01
346582,2023-01-01
346583,2023-01-01
346584,2023-01-01
346585,2023-01-01
346586,2023-01-01
346587,2023-01-01
346588,2023-01-01
346589,2023-01-01
346590,2023-01-01
346591,2023-01-01
346592,2023-01-01
346593,2023-01-01
346594,2023-01-01
346595,2023-01-01
346596,2023-01-01
346597,2023-01-01
346598,2023-01-01
346599,2023-01-01
346600,2023-01-01
346601,2023-01-01
346602,2023-01-01
346603,2023-01-01
346604,2023-01-01
346605,2023-01-01
346606,2023-01-01
346607,2023-01-01
346608,2023-01-01
346609,2023-01-01
346610,2023-01-01
346611,2023-01-01
346612,2023-01-01
346613,2023-01-01
346614,2023-01-01
346615,2023-01-01
346616,2023-01-01
346617,2023-01-01
346618,2023-01-01
346619,2023-01-01
346620,2023-01-01
346621,2023-01-01
346622,2023-01-01
346623,2023-01-01
346624,2023-01-01
346625,2023-01-01
346626,2023-01-01
346627,2023-01-01
346628,2023-01-01
346629,2023-01-01
346630,2023-01-01
346631,2023-01-01
346632,2023-01-01
346633,2023-01-01
346634,2023-01-01
346635,2023-01-01
346636,2023-01-01
346637,2023-01-01
346638,2023-01-01
346639,2023-01-01
346640,2023-01-01
346641,2023-01-01
346642,2023-01-01
346643,2023-01-01
346644,2023-01-01
346645,2023-01-01
346646,2023-01-01
346647,2023-01-01
346648,2023-01-01
346649,2023-01-01
346650,2023-01-01
346651,2023-01-01
346652,2023-01-01
346653,2023-01-01
346654,2023-01-01
346655,2023-01-01
346656,2023-01-01
346657,2023-01-01
346658,2023-01-01
346659,2023-01-01
346660,2023-01-01
346661,2023-01-01
346662,2023-01-01
346663,2023-01-01
346664,2023-01-01
346665,2023-01-01
346666,2023-01-01
346667,2023-01-01
346668,2023-01-01
346669,2023-01-01
346670,2023-01-01
346671,2023-01-01
346672,2023-01-01
346673,2023-01-01
346674,2023-01-01
346675,2023-01-01
346676,2023-01-01
346677,2023-01-01
346678,2023-01-01
346679,2023-01-01
346680,2023-01-01
346681,2023-01-01
346682,2023-01-01
346683,2023-01-01
346684,2023-01-01
346685,2023-01-01
346686,2023-01-01
346687,2023-01-01
346688,2023-01-01
346689,2023-01-01
346690,2023-01-01
346691,2023-01-01
346692,2023-01-01
346693,2023-01-01
346694,2023-01-01
346695,2023-01-01
