ticket_id,date
363128,2023-01-24
363129,2023-01-24
363130,2023-01-24
363131,2023-01-24
363132,2023-01-24
363133,2023-01-24
363134,2023-01-24
363135,2023-01-24
363136,2023-01-24
363137,2023-01-24
363138,2023-01-24
363139,2023-01-24
363140,2023-01-24
363141,2023-01-24
363142,2023-01-24
363143,2023-01-24
363144,2023-01-24
363145,2023-01-24
363146,2023-01-24
363147,2023-01-24
363148,2023-01-24
363149,2023-01-24
363150,2023-01-24
363151,2023-01-24
363152,2023-01-24
363153,2023-01-24
363154,2023-01-24
363155,2023-01-24
363156,2023-01-24
363157,2023-01-24
363158,2023-01-24
363159,2023-01-24
363160,2023-01-24
363161,2023-01-24
363162,2023-01-24
363163,2023-01-24
363164,2023-01-24
363165,2023-01-24
363166,2023-01-24
363167,2023-01-24
363168,2023-01-24
363169,2023-01-24
363170,2023-01-24
363171,2023-01-24
363172,2023-01-24
363173,2023-01-24
363174,2023-01-24
363175,2023-01-24
363176,2023-01-24
363177,2023-01-24
363178,2023-01-24
363179,2023-01-24
363180,2023-01-24
363181,2023-01-24
363182,2023-01-24
363183,2023-01-24
363184,2023-01-24
363185,2023-01-24
363186,2023-01-24
363187,2023-01-24
363188,2023-01-24
363189,2023-01-24
363190,2023-01-24
363191,2023-01-24
363192,2023-01-24
363193,2023-01-24
363194,2023-01-24
363195,2023-01-24
363196,2023-01-24
363197,2023-01-24
363198,2023-01-24
363199,2023-01-24
363200,2023-01-24
363201,2023-01-24
363202,2023-01-24
363203,2023-01-24
363204,2023-01-24
363205,2023-01-24
363206,2023-01-24
363207,2023-01-24
363208,2023-01-24
363209,2023-01-24
363210,2023-01-24
363211,2023-01-24
363212,2023-01-24
363213,2023-01-24
363214,2023-01-24
363215,2023-01-24
363216,2023-01-24
363217,2023-01-24
363218,2023-01-24
363219,2023-01-24
363220,2023-01-24
363221,2023-01-24
363222,2023-01-24
363223,2023-01-24
363224,2023-01-24
363225,2023-01-24
363226,2023-01-24
363227,2023-01-24
363228,2023-01-24
363229,2023-01-24
363230,2023-01-24
363231,2023-01-24
363232,2023-01-24
363233,2023-01-24
363234,2023-01-24
363235,2023-01-24
363236,2023-01-24
363237,2023-01-24
363238,2023-01-24
363239,2023-01-24
363240,2023-01-24
363241,2023-01-24
363242,2023-01-24
363243,2023-01-24
363244,2023-01-24
363245,2023-01-24
363246,2023-01-24
363247,2023-01-24
363248,2023-01-24
363249,2023-01-24
363250,2023-01-24
363251,2023-01-24
363252,2023-01-24
363253,2023-01-24
363254,2023-01-24
363255,2023-01-24
363256,2023-01-24
363257,2023-01-24
363258,2023-01-24
363259,2023-01-24
363260,2023-01-24
363261,2023-01-24
363262,2023-01-24
363263,2023-01-24
363264,2023-01-24
363265,2023-01-24
363266,2023-01-24
363267,2023-01-24
363268,2023-01-24
363269,2023-01-24
363270,2023-01-24
363271,2023-01-24
363272,2023-01-24
363273,2023-01-24
363274,2023-01-24
363275,2023-01-24
363276,2023-01-24
363277,2023-01-24
363278,2023-01-24
363279,2023-01-24
363280,2023-01-24
363281,2023-01-24
363282,2023-01-24
363283,2023-01-24
363284,2023-01-24
363285,2023-01-24
363286,2023-01-24
363287,2023-01-24
363288,2023-01-24
363289,2023-01-24
363290,2023-01-24
363291,2023-01-24
363292,2023-01-24
363293,2023-01-24
363294,2023-01-24
363295,2023-01-24
363296,2023-01-24
363297,2023-01-24
363298,2023-01-24
363299,2023-01-24
363300,2023-01-24
363301,2023-01-24
363302,2023-01-24
363303,2023-01-24
363304,2023-01-24
363305,2023-01-24
363306,2023-01-24
363307,2023-01-24
363308,2023-01-24
363309,2023-01-24
363310,2023-01-24
363311,2023-01-24
363312,2023-01-24
363313,2023-01-24
363314,2023-01-24
363315,2023-01-24
363316,2023-01-24
363317,2023-01-24
363318,2023-01-24
363319,2023-01-24
363320,2023-01-24
363321,2023-01-24
363322,2023-01-24
363323,2023-01-24
363324,2023-01-24
363325,2023-01-24
363326,2023-01-24
363327,2023-01-24
363328,2023-01-24
363329,2023-01-24
363330,2023-01-24
363331,2023-01-24
363332,2023-01-24
363333,2023-01-24
363334,2023-01-24
363335,2023-01-24
363336,2023-01-24
363337,2023-01-24
363338,2023-01-24
363339,2023-01-24
363340,2023-01-24
363341,2023-01-24
363342,2023-01-24
363343,2023-01-24
363344,2023-01-24
363345,2023-01-24
363346,2023-01-24
363347,2023-01-24
363348,2023-01-24
363349,2023-01-24
363350,2023-01-24
363351,2023-01-24
363352,2023-01-24
363353,2023-01-24
363354,2023-01-24
363355,2023-01-24
363356,2023-01-24
363357,2023-01-24
363358,2023-01-24
363359,2023-01-24
363360,2023-01-24
363361,2023-01-24
363362,2023-01-24
363363,2023-01-24
363364,2023-01-24
363365,2023-01-24
363366,2023-01-24
363367,2023-01-24
363368,2023-01-24
363369,2023-01-24
363370,2023-01-24
363371,2023-01-24
363372,2023-01-24
