ticket_id,date
359516,2023-01-19
359517,2023-01-19
359518,2023-01-19
359519,2023-01-19
359520,2023-01-19
359521,2023-01-19
359522,2023-01-19
359523,2023-01-19
359524,2023-01-19
359525,2023-01-19
359526,2023-01-19
359527,2023-01-19
359528,2023-01-19
359529,2023-01-19
359530,2023-01-19
359531,2023-01-19
359532,2023-01-19
359533,2023-01-19
359534,2023-01-19
359535,2023-01-19
359536,2023-01-19
359537,2023-01-19
359538,2023-01-19
359539,2023-01-19
359540,2023-01-19
359541,2023-01-19
359542,2023-01-19
359543,2023-01-19
359544,2023-01-19
359545,2023-01-19
359546,2023-01-19
359547,2023-01-19
359548,2023-01-19
359549,2023-01-19
359550,2023-01-19
359551,2023-01-19
359552,2023-01-19
359553,2023-01-19
359554,2023-01-19
359555,2023-01-19
359556,2023-01-19
359557,2023-01-19
359558,2023-01-19
359559,2023-01-19
359560,2023-01-19
359561,2023-01-19
359562,2023-01-19
359563,2023-01-19
359564,2023-01-19
359565,2023-01-19
359566,2023-01-19
359567,2023-01-19
359568,2023-01-19
359569,2023-01-19
359570,2023-01-19
359571,2023-01-19
359572,2023-01-19
359573,2023-01-19
359574,2023-01-19
359575,2023-01-19
359576,2023-01-19
359577,2023-01-19
359578,2023-01-19
359579,2023-01-19
359580,2023-01-19
359581,2023-01-19
359582,2023-01-19
359583,2023-01-19
359584,2023-01-19
359585,2023-01-19
359586,2023-01-19
359587,2023-01-19
359588,2023-01-19
359589,2023-01-19
359590,2023-01-19
359591,2023-01-19
359592,2023-01-19
359593,2023-01-19
359594,2023-01-19
359595,2023-01-19
359596,2023-01-19
359597,2023-01-19
359598,2023-01-19
359599,2023-01-19
359600,2023-01-19
359601,2023-01-19
359602,2023-01-19
359603,2023-01-19
359604,2023-01-19
359605,2023-01-19
359606,2023-01-19
359607,2023-01-19
359608,2023-01-19
359609,2023-01-19
359610,2023-01-19
359611,2023-01-19
359612,2023-01-19
359613,2023-01-19
359614,2023-01-19
359615,2023-01-19
359616,2023-01-19
359617,2023-01-19
359618,2023-01-19
359619,2023-01-19
359620,2023-01-19
359621,2023-01-19
359622,2023-01-19
359623,2023-01-19
359624,2023-01-19
359625,2023-01-19
359626,2023-01-19
359627,2023-01-19
359628,2023-01-19
