ticket_id,date
474027,2023-07-05
474028,2023-07-05
474029,2023-07-05
474030,2023-07-05
474031,2023-07-05
474032,2023-07-05
474033,2023-07-05
474034,2023-07-05
474035,2023-07-05
474036,2023-07-05
474037,2023-07-05
474038,2023-07-05
474039,2023-07-05
474040,2023-07-05
474041,2023-07-05
474042,2023-07-05
474043,2023-07-05
474044,2023-07-05
474045,2023-07-05
474046,2023-07-05
474047,2023-07-05
474048,2023-07-05
474049,2023-07-05
474050,2023-07-05
474051,2023-07-05
474052,2023-07-05
474053,2023-07-05
474054,2023-07-05
474055,2023-07-05
474056,2023-07-05
474057,2023-07-05
474058,2023-07-05
474059,2023-07-05
474060,2023-07-05
474061,2023-07-05
474062,2023-07-05
474063,2023-07-05
474064,2023-07-05
474065,2023-07-05
474066,2023-07-05
474067,2023-07-05
474068,2023-07-05
474069,2023-07-05
474070,2023-07-05
474071,2023-07-05
474072,2023-07-05
474073,2023-07-05
474074,2023-07-05
474075,2023-07-05
474076,2023-07-05
474077,2023-07-05
474078,2023-07-05
474079,2023-07-05
474080,2023-07-05
474081,2023-07-05
474082,2023-07-05
474083,2023-07-05
474084,2023-07-05
474085,2023-07-05
474086,2023-07-05
474087,2023-07-05
474088,2023-07-05
474089,2023-07-05
474090,2023-07-05
474091,2023-07-05
474092,2023-07-05
474093,2023-07-05
474094,2023-07-05
474095,2023-07-05
474096,2023-07-05
474097,2023-07-05
474098,2023-07-05
474099,2023-07-05
474100,2023-07-05
474101,2023-07-05
474102,2023-07-05
474103,2023-07-05
474104,2023-07-05
474105,2023-07-05
474106,2023-07-05
474107,2023-07-05
474108,2023-07-05
474109,2023-07-05
474110,2023-07-05
474111,2023-07-05
474112,2023-07-05
474113,2023-07-05
474114,2023-07-05
474115,2023-07-05
474116,2023-07-05
474117,2023-07-05
474118,2023-07-05
474119,2023-07-05
474120,2023-07-05
474121,2023-07-05
474122,2023-07-05
474123,2023-07-05
474124,2023-07-05
474125,2023-07-05
474126,2023-07-05
474127,2023-07-05
474128,2023-07-05
474129,2023-07-05
474130,2023-07-05
474131,2023-07-05
474132,2023-07-05
474133,2023-07-05
474134,2023-07-05
474135,2023-07-05
474136,2023-07-05
474137,2023-07-05
474138,2023-07-05
474139,2023-07-05
474140,2023-07-05
474141,2023-07-05
474142,2023-07-05
474143,2023-07-05
474144,2023-07-05
474145,2023-07-05
474146,2023-07-05
474147,2023-07-05
474148,2023-07-05
474149,2023-07-05
474150,2023-07-05
474151,2023-07-05
474152,2023-07-05
474153,2023-07-05
474154,2023-07-05
474155,2023-07-05
474156,2023-07-05
474157,2023-07-05
474158,2023-07-05
474159,2023-07-05
474160,2023-07-05
474161,2023-07-05
474162,2023-07-05
474163,2023-07-05
474164,2023-07-05
474165,2023-07-05
474166,2023-07-05
474167,2023-07-05
474168,2023-07-05
474169,2023-07-05
474170,2023-07-05
474171,2023-07-05
474172,2023-07-05
