ticket_id,date
702897,2024-05-08
702898,2024-05-08
702899,2024-05-08
702900,2024-05-08
702901,2024-05-08
702902,2024-05-08
702903,2024-05-08
702904,2024-05-08
702905,2024-05-08
702906,2024-05-08
702907,2024-05-08
702908,2024-05-08
702909,2024-05-08
702910,2024-05-08
702911,2024-05-08
702912,2024-05-08
702913,2024-05-08
702914,2024-05-08
702915,2024-05-08
702916,2024-05-08
702917,2024-05-08
702918,2024-05-08
702919,2024-05-08
702920,2024-05-08
702921,2024-05-08
702922,2024-05-08
702923,2024-05-08
702924,2024-05-08
702925,2024-05-08
702926,2024-05-08
702927,2024-05-08
702928,2024-05-08
702929,2024-05-08
702930,2024-05-08
702931,2024-05-08
702932,2024-05-08
702933,2024-05-08
702934,2024-05-08
702935,2024-05-08
702936,2024-05-08
702937,2024-05-08
702938,2024-05-08
702939,2024-05-08
702940,2024-05-08
702941,2024-05-08
702942,2024-05-08
702943,2024-05-08
702944,2024-05-08
702945,2024-05-08
702946,2024-05-08
702947,2024-05-08
702948,2024-05-08
702949,2024-05-08
702950,2024-05-08
702951,2024-05-08
702952,2024-05-08
702953,2024-05-08
702954,2024-05-08
702955,2024-05-08
702956,2024-05-08
702957,2024-05-08
702958,2024-05-08
702959,2024-05-08
702960,2024-05-08
702961,2024-05-08
702962,2024-05-08
702963,2024-05-08
702964,2024-05-08
702965,2024-05-08
702966,2024-05-08
702967,2024-05-08
702968,2024-05-08
702969,2024-05-08
702970,2024-05-08
702971,2024-05-08
702972,2024-05-08
702973,2024-05-08
702974,2024-05-08
702975,2024-05-08
702976,2024-05-08
702977,2024-05-08
702978,2024-05-08
702979,2024-05-08
702980,2024-05-08
702981,2024-05-08
702982,2024-05-08
702983,2024-05-08
702984,2024-05-08
702985,2024-05-08
702986,2024-05-08
702987,2024-05-08
702988,2024-05-08
702989,2024-05-08
702990,2024-05-08
702991,2024-05-08
702992,2024-05-08
702993,2024-05-08
702994,2024-05-08
702995,2024-05-08
702996,2024-05-08
702997,2024-05-08
702998,2024-05-08
702999,2024-05-08
703000,2024-05-08
703001,2024-05-08
703002,2024-05-08
703003,2024-05-08
703004,2024-05-08
703005,2024-05-08
703006,2024-05-08
703007,2024-05-08
703008,2024-05-08
703009,2024-05-08
703010,2024-05-08
703011,2024-05-08
703012,2024-05-08
703013,2024-05-08
703014,2024-05-08
703015,2024-05-08
703016,2024-05-08
703017,2024-05-08
703018,2024-05-08
703019,2024-05-08
703020,2024-05-08
703021,2024-05-08
703022,2024-05-08
703023,2024-05-08
703024,2024-05-08
703025,2024-05-08
703026,2024-05-08
703027,2024-05-08
703028,2024-05-08
703029,2024-05-08
703030,2024-05-08
703031,2024-05-08
703032,2024-05-08
703033,2024-05-08
703034,2024-05-08
703035,2024-05-08
703036,2024-05-08
703037,2024-05-08
703038,2024-05-08
703039,2024-05-08
703040,2024-05-08
703041,2024-05-08
703042,2024-05-08
703043,2024-05-08
703044,2024-05-08
703045,2024-05-08
703046,2024-05-08
703047,2024-05-08
703048,2024-05-08
703049,2024-05-08
703050,2024-05-08
703051,2024-05-08
703052,2024-05-08
703053,2024-05-08
703054,2024-05-08
703055,2024-05-08
703056,2024-05-08
703057,2024-05-08
703058,2024-05-08
