ticket_id,date
685450,2024-04-15
685451,2024-04-15
685452,2024-04-15
685453,2024-04-15
685454,2024-04-15
685455,2024-04-15
685456,2024-04-15
685457,2024-04-15
685458,2024-04-15
685459,2024-04-15
685460,2024-04-15
685461,2024-04-15
685462,2024-04-15
685463,2024-04-15
685464,2024-04-15
685465,2024-04-15
685466,2024-04-15
685467,2024-04-15
685468,2024-04-15
685469,2024-04-15
685470,2024-04-15
685471,2024-04-15
685472,2024-04-15
685473,2024-04-15
685474,2024-04-15
685475,2024-04-15
685476,2024-04-15
685477,2024-04-15
685478,2024-04-15
685479,2024-04-15
685480,2024-04-15
685481,2024-04-15
685482,2024-04-15
685483,2024-04-15
685484,2024-04-15
685485,2024-04-15
685486,2024-04-15
685487,2024-04-15
685488,2024-04-15
685489,2024-04-15
685490,2024-04-15
685491,2024-04-15
685492,2024-04-15
685493,2024-04-15
685494,2024-04-15
685495,2024-04-15
685496,2024-04-15
685497,2024-04-15
685498,2024-04-15
685499,2024-04-15
685500,2024-04-15
685501,2024-04-15
685502,2024-04-15
685503,2024-04-15
685504,2024-04-15
685505,2024-04-15
685506,2024-04-15
685507,2024-04-15
685508,2024-04-15
685509,2024-04-15
685510,2024-04-15
685511,2024-04-15
685512,2024-04-15
685513,2024-04-15
685514,2024-04-15
685515,2024-04-15
685516,2024-04-15
685517,2024-04-15
685518,2024-04-15
685519,2024-04-15
685520,2024-04-15
685521,2024-04-15
685522,2024-04-15
685523,2024-04-15
685524,2024-04-15
685525,2024-04-15
685526,2024-04-15
685527,2024-04-15
685528,2024-04-15
685529,2024-04-15
685530,2024-04-15
685531,2024-04-15
685532,2024-04-15
685533,2024-04-15
685534,2024-04-15
685535,2024-04-15
685536,2024-04-15
685537,2024-04-15
685538,2024-04-15
685539,2024-04-15
685540,2024-04-15
685541,2024-04-15
685542,2024-04-15
685543,2024-04-15
685544,2024-04-15
685545,2024-04-15
685546,2024-04-15
685547,2024-04-15
685548,2024-04-15
685549,2024-04-15
685550,2024-04-15
685551,2024-04-15
685552,2024-04-15
685553,2024-04-15
685554,2024-04-15
685555,2024-04-15
