ticket_id,date
600623,2024-01-03
600624,2024-01-03
600625,2024-01-03
600626,2024-01-03
600627,2024-01-03
600628,2024-01-03
600629,2024-01-03
600630,2024-01-03
600631,2024-01-03
600632,2024-01-03
600633,2024-01-03
600634,2024-01-03
600635,2024-01-03
600636,2024-01-03
600637,2024-01-03
600638,2024-01-03
600639,2024-01-03
600640,2024-01-03
600641,2024-01-03
600642,2024-01-03
600643,2024-01-03
600644,2024-01-03
600645,2024-01-03
600646,2024-01-03
600647,2024-01-03
600648,2024-01-03
600649,2024-01-03
600650,2024-01-03
600651,2024-01-03
600652,2024-01-03
600653,2024-01-03
600654,2024-01-03
600655,2024-01-03
600656,2024-01-03
600657,2024-01-03
600658,2024-01-03
600659,2024-01-03
600660,2024-01-03
600661,2024-01-03
600662,2024-01-03
600663,2024-01-03
600664,2024-01-03
600665,2024-01-03
600666,2024-01-03
600667,2024-01-03
600668,2024-01-03
600669,2024-01-03
600670,2024-01-03
600671,2024-01-03
600672,2024-01-03
600673,2024-01-03
600674,2024-01-03
600675,2024-01-03
600676,2024-01-03
600677,2024-01-03
600678,2024-01-03
600679,2024-01-03
600680,2024-01-03
600681,2024-01-03
600682,2024-01-03
600683,2024-01-03
600684,2024-01-03
600685,2024-01-03
600686,2024-01-03
600687,2024-01-03
600688,2024-01-03
600689,2024-01-03
600690,2024-01-03
600691,2024-01-03
600692,2024-01-03
600693,2024-01-03
600694,2024-01-03
600695,2024-01-03
600696,2024-01-03
600697,2024-01-03
600698,2024-01-03
600699,2024-01-03
600700,2024-01-03
600701,2024-01-03
600702,2024-01-03
600703,2024-01-03
600704,2024-01-03
600705,2024-01-03
600706,2024-01-03
600707,2024-01-03
600708,2024-01-03
600709,2024-01-03
600710,2024-01-03
600711,2024-01-03
600712,2024-01-03
600713,2024-01-03
600714,2024-01-03
600715,2024-01-03
600716,2024-01-03
600717,2024-01-03
600718,2024-01-03
600719,2024-01-03
600720,2024-01-03
600721,2024-01-03
600722,2024-01-03
600723,2024-01-03
600724,2024-01-03
600725,2024-01-03
600726,2024-01-03
600727,2024-01-03
600728,2024-01-03
600729,2024-01-03
600730,2024-01-03
600731,2024-01-03
600732,2024-01-03
600733,2024-01-03
600734,2024-01-03
600735,2024-01-03
600736,2024-01-03
600737,2024-01-03
600738,2024-01-03
600739,2024-01-03
600740,2024-01-03
600741,2024-01-03
600742,2024-01-03
600743,2024-01-03
600744,2024-01-03
600745,2024-01-03
600746,2024-01-03
600747,2024-01-03
600748,2024-01-03
600749,2024-01-03
600750,2024-01-03
600751,2024-01-03
600752,2024-01-03
600753,2024-01-03
600754,2024-01-03
600755,2024-01-03
600756,2024-01-03
600757,2024-01-03
600758,2024-01-03
600759,2024-01-03
600760,2024-01-03
600761,2024-01-03
600762,2024-01-03
600763,2024-01-03
600764,2024-01-03
600765,2024-01-03
600766,2024-01-03
600767,2024-01-03
600768,2024-01-03
600769,2024-01-03
600770,2024-01-03
600771,2024-01-03
600772,2024-01-03
600773,2024-01-03
600774,2024-01-03
600775,2024-01-03
600776,2024-01-03
600777,2024-01-03
600778,2024-01-03
600779,2024-01-03
600780,2024-01-03
600781,2024-01-03
600782,2024-01-03
600783,2024-01-03
600784,2024-01-03
600785,2024-01-03
600786,2024-01-03
600787,2024-01-03
600788,2024-01-03
600789,2024-01-03
600790,2024-01-03
600791,2024-01-03
600792,2024-01-03
600793,2024-01-03
600794,2024-01-03
600795,2024-01-03
600796,2024-01-03
600797,2024-01-03
600798,2024-01-03
600799,2024-01-03
600800,2024-01-03
600801,2024-01-03
600802,2024-01-03
600803,2024-01-03
600804,2024-01-03
600805,2024-01-03
600806,2024-01-03
600807,2024-01-03
600808,2024-01-03
600809,2024-01-03
600810,2024-01-03
600811,2024-01-03
600812,2024-01-03
600813,2024-01-03
600814,2024-01-03
600815,2024-01-03
600816,2024-01-03
600817,2024-01-03
600818,2024-01-03
600819,2024-01-03
600820,2024-01-03
600821,2024-01-03
600822,2024-01-03
600823,2024-01-03
600824,2024-01-03
600825,2024-01-03
600826,2024-01-03
600827,2024-01-03
600828,2024-01-03
600829,2024-01-03
