ticket_id,date
658215,2024-03-12
658216,2024-03-12
658217,2024-03-12
658218,2024-03-12
658219,2024-03-12
658220,2024-03-12
658221,2024-03-12
658222,2024-03-12
658223,2024-03-12
658224,2024-03-12
658225,2024-03-12
658226,2024-03-12
658227,2024-03-12
658228,2024-03-12
658229,2024-03-12
658230,2024-03-12
658231,2024-03-12
658232,2024-03-12
658233,2024-03-12
658234,2024-03-12
658235,2024-03-12
658236,2024-03-12
658237,2024-03-12
658238,2024-03-12
658239,2024-03-12
658240,2024-03-12
658241,2024-03-12
658242,2024-03-12
658243,2024-03-12
658244,2024-03-12
658245,2024-03-12
658246,2024-03-12
658247,2024-03-12
658248,2024-03-12
658249,2024-03-12
658250,2024-03-12
658251,2024-03-12
658252,2024-03-12
658253,2024-03-12
658254,2024-03-12
658255,2024-03-12
658256,2024-03-12
658257,2024-03-12
658258,2024-03-12
658259,2024-03-12
658260,2024-03-12
658261,2024-03-12
658262,2024-03-12
658263,2024-03-12
658264,2024-03-12
658265,2024-03-12
658266,2024-03-12
658267,2024-03-12
658268,2024-03-12
658269,2024-03-12
658270,2024-03-12
658271,2024-03-12
658272,2024-03-12
658273,2024-03-12
658274,2024-03-12
658275,2024-03-12
658276,2024-03-12
658277,2024-03-12
658278,2024-03-12
658279,2024-03-12
658280,2024-03-12
658281,2024-03-12
658282,2024-03-12
658283,2024-03-12
658284,2024-03-12
658285,2024-03-12
658286,2024-03-12
658287,2024-03-12
658288,2024-03-12
658289,2024-03-12
658290,2024-03-12
658291,2024-03-12
658292,2024-03-12
658293,2024-03-12
658294,2024-03-12
658295,2024-03-12
658296,2024-03-12
658297,2024-03-12
658298,2024-03-12
658299,2024-03-12
658300,2024-03-12
658301,2024-03-12
658302,2024-03-12
658303,2024-03-12
658304,2024-03-12
658305,2024-03-12
658306,2024-03-12
658307,2024-03-12
658308,2024-03-12
658309,2024-03-12
658310,2024-03-12
658311,2024-03-12
658312,2024-03-12
658313,2024-03-12
658314,2024-03-12
658315,2024-03-12
658316,2024-03-12
658317,2024-03-12
658318,2024-03-12
658319,2024-03-12
658320,2024-03-12
658321,2024-03-12
658322,2024-03-12
658323,2024-03-12
658324,2024-03-12
658325,2024-03-12
658326,2024-03-12
658327,2024-03-12
658328,2024-03-12
658329,2024-03-12
658330,2024-03-12
658331,2024-03-12
658332,2024-03-12
658333,2024-03-12
658334,2024-03-12
658335,2024-03-12
658336,2024-03-12
658337,2024-03-12
658338,2024-03-12
658339,2024-03-12
658340,2024-03-12
658341,2024-03-12
658342,2024-03-12
658343,2024-03-12
658344,2024-03-12
658345,2024-03-12
658346,2024-03-12
658347,2024-03-12
658348,2024-03-12
658349,2024-03-12
658350,2024-03-12
658351,2024-03-12
658352,2024-03-12
658353,2024-03-12
658354,2024-03-12
658355,2024-03-12
658356,2024-03-12
658357,2024-03-12
658358,2024-03-12
658359,2024-03-12
658360,2024-03-12
658361,2024-03-12
658362,2024-03-12
658363,2024-03-12
658364,2024-03-12
658365,2024-03-12
658366,2024-03-12
658367,2024-03-12
658368,2024-03-12
658369,2024-03-12
658370,2024-03-12
658371,2024-03-12
658372,2024-03-12
658373,2024-03-12
658374,2024-03-12
658375,2024-03-12
658376,2024-03-12
658377,2024-03-12
658378,2024-03-12
658379,2024-03-12
658380,2024-03-12
658381,2024-03-12
658382,2024-03-12
658383,2024-03-12
