ticket_id,date
525960,2023-09-26
525961,2023-09-26
525962,2023-09-26
525963,2023-09-26
525964,2023-09-26
525965,2023-09-26
525966,2023-09-26
525967,2023-09-26
525968,2023-09-26
525969,2023-09-26
525970,2023-09-26
525971,2023-09-26
525972,2023-09-26
525973,2023-09-26
525974,2023-09-26
525975,2023-09-26
525976,2023-09-26
525977,2023-09-26
525978,2023-09-26
525979,2023-09-26
525980,2023-09-26
525981,2023-09-26
525982,2023-09-26
525983,2023-09-26
525984,2023-09-26
525985,2023-09-26
525986,2023-09-26
525987,2023-09-26
525988,2023-09-26
525989,2023-09-26
525990,2023-09-26
525991,2023-09-26
525992,2023-09-26
525993,2023-09-26
525994,2023-09-26
525995,2023-09-26
525996,2023-09-26
525997,2023-09-26
525998,2023-09-26
525999,2023-09-26
526000,2023-09-26
526001,2023-09-26
526002,2023-09-26
526003,2023-09-26
526004,2023-09-26
526005,2023-09-26
526006,2023-09-26
526007,2023-09-26
526008,2023-09-26
526009,2023-09-26
526010,2023-09-26
526011,2023-09-26
526012,2023-09-26
526013,2023-09-26
526014,2023-09-26
526015,2023-09-26
526016,2023-09-26
526017,2023-09-26
526018,2023-09-26
526019,2023-09-26
526020,2023-09-26
526021,2023-09-26
526022,2023-09-26
526023,2023-09-26
526024,2023-09-26
526025,2023-09-26
526026,2023-09-26
526027,2023-09-26
526028,2023-09-26
526029,2023-09-26
526030,2023-09-26
526031,2023-09-26
526032,2023-09-26
526033,2023-09-26
526034,2023-09-26
526035,2023-09-26
526036,2023-09-26
526037,2023-09-26
526038,2023-09-26
526039,2023-09-26
526040,2023-09-26
526041,2023-09-26
526042,2023-09-26
526043,2023-09-26
526044,2023-09-26
526045,2023-09-26
526046,2023-09-26
526047,2023-09-26
526048,2023-09-26
526049,2023-09-26
526050,2023-09-26
526051,2023-09-26
526052,2023-09-26
526053,2023-09-26
526054,2023-09-26
526055,2023-09-26
526056,2023-09-26
526057,2023-09-26
526058,2023-09-26
526059,2023-09-26
526060,2023-09-26
526061,2023-09-26
526062,2023-09-26
526063,2023-09-26
526064,2023-09-26
526065,2023-09-26
526066,2023-09-26
526067,2023-09-26
526068,2023-09-26
526069,2023-09-26
526070,2023-09-26
526071,2023-09-26
526072,2023-09-26
526073,2023-09-26
526074,2023-09-26
