ticket_id,date
517421,2023-09-13
517422,2023-09-13
517423,2023-09-13
517424,2023-09-13
517425,2023-09-13
517426,2023-09-13
517427,2023-09-13
517428,2023-09-13
517429,2023-09-13
517430,2023-09-13
517431,2023-09-13
517432,2023-09-13
517433,2023-09-13
517434,2023-09-13
517435,2023-09-13
517436,2023-09-13
517437,2023-09-13
517438,2023-09-13
517439,2023-09-13
517440,2023-09-13
517441,2023-09-13
517442,2023-09-13
517443,2023-09-13
517444,2023-09-13
517445,2023-09-13
517446,2023-09-13
517447,2023-09-13
517448,2023-09-13
517449,2023-09-13
517450,2023-09-13
517451,2023-09-13
517452,2023-09-13
517453,2023-09-13
517454,2023-09-13
517455,2023-09-13
517456,2023-09-13
517457,2023-09-13
517458,2023-09-13
517459,2023-09-13
517460,2023-09-13
517461,2023-09-13
517462,2023-09-13
517463,2023-09-13
517464,2023-09-13
517465,2023-09-13
517466,2023-09-13
517467,2023-09-13
517468,2023-09-13
517469,2023-09-13
517470,2023-09-13
517471,2023-09-13
517472,2023-09-13
517473,2023-09-13
517474,2023-09-13
517475,2023-09-13
517476,2023-09-13
517477,2023-09-13
517478,2023-09-13
517479,2023-09-13
517480,2023-09-13
517481,2023-09-13
517482,2023-09-13
517483,2023-09-13
517484,2023-09-13
517485,2023-09-13
517486,2023-09-13
517487,2023-09-13
517488,2023-09-13
517489,2023-09-13
517490,2023-09-13
517491,2023-09-13
517492,2023-09-13
517493,2023-09-13
517494,2023-09-13
517495,2023-09-13
517496,2023-09-13
517497,2023-09-13
517498,2023-09-13
517499,2023-09-13
517500,2023-09-13
517501,2023-09-13
517502,2023-09-13
517503,2023-09-13
517504,2023-09-13
517505,2023-09-13
517506,2023-09-13
517507,2023-09-13
517508,2023-09-13
517509,2023-09-13
517510,2023-09-13
517511,2023-09-13
517512,2023-09-13
517513,2023-09-13
517514,2023-09-13
517515,2023-09-13
517516,2023-09-13
517517,2023-09-13
517518,2023-09-13
517519,2023-09-13
517520,2023-09-13
517521,2023-09-13
517522,2023-09-13
517523,2023-09-13
517524,2023-09-13
517525,2023-09-13
517526,2023-09-13
517527,2023-09-13
517528,2023-09-13
517529,2023-09-13
517530,2023-09-13
517531,2023-09-13
517532,2023-09-13
517533,2023-09-13
517534,2023-09-13
517535,2023-09-13
517536,2023-09-13
517537,2023-09-13
517538,2023-09-13
517539,2023-09-13
517540,2023-09-13
517541,2023-09-13
517542,2023-09-13
517543,2023-09-13
517544,2023-09-13
517545,2023-09-13
517546,2023-09-13
517547,2023-09-13
517548,2023-09-13
517549,2023-09-13
517550,2023-09-13
517551,2023-09-13
517552,2023-09-13
517553,2023-09-13
517554,2023-09-13
517555,2023-09-13
517556,2023-09-13
517557,2023-09-13
517558,2023-09-13
517559,2023-09-13
517560,2023-09-13
517561,2023-09-13
517562,2023-09-13
517563,2023-09-13
517564,2023-09-13
517565,2023-09-13
517566,2023-09-13
517567,2023-09-13
517568,2023-09-13
517569,2023-09-13
517570,2023-09-13
517571,2023-09-13
517572,2023-09-13
517573,2023-09-13
517574,2023-09-13
517575,2023-09-13
517576,2023-09-13
517577,2023-09-13
517578,2023-09-13
517579,2023-09-13
517580,2023-09-13
517581,2023-09-13
517582,2023-09-13
517583,2023-09-13
517584,2023-09-13
517585,2023-09-13
517586,2023-09-13
517587,2023-09-13
517588,2023-09-13
517589,2023-09-13
517590,2023-09-13
517591,2023-09-13
517592,2023-09-13
517593,2023-09-13
517594,2023-09-13
517595,2023-09-13
517596,2023-09-13
517597,2023-09-13
517598,2023-09-13
517599,2023-09-13
517600,2023-09-13
517601,2023-09-13
517602,2023-09-13
517603,2023-09-13
517604,2023-09-13
517605,2023-09-13
517606,2023-09-13
517607,2023-09-13
517608,2023-09-13
517609,2023-09-13
517610,2023-09-13
517611,2023-09-13
517612,2023-09-13
517613,2023-09-13
517614,2023-09-13
517615,2023-09-13
517616,2023-09-13
517617,2023-09-13
517618,2023-09-13
517619,2023-09-13
517620,2023-09-13
517621,2023-09-13
517622,2023-09-13
517623,2023-09-13
517624,2023-09-13
517625,2023-09-13
517626,2023-09-13
517627,2023-09-13
517628,2023-09-13
517629,2023-09-13
517630,2023-09-13
517631,2023-09-13
517632,2023-09-13
517633,2023-09-13
517634,2023-09-13
517635,2023-09-13
517636,2023-09-13
517637,2023-09-13
517638,2023-09-13
517639,2023-09-13
517640,2023-09-13
517641,2023-09-13
517642,2023-09-13
517643,2023-09-13
517644,2023-09-13
517645,2023-09-13
517646,2023-09-13
517647,2023-09-13
517648,2023-09-13
517649,2023-09-13
517650,2023-09-13
517651,2023-09-13
517652,2023-09-13
517653,2023-09-13
517654,2023-09-13
517655,2023-09-13
517656,2023-09-13
517657,2023-09-13
517658,2023-09-13
517659,2023-09-13
517660,2023-09-13
517661,2023-09-13
517662,2023-09-13
517663,2023-09-13
517664,2023-09-13
517665,2023-09-13
517666,2023-09-13
517667,2023-09-13
517668,2023-09-13
517669,2023-09-13
517670,2023-09-13
517671,2023-09-13
517672,2023-09-13
517673,2023-09-13
517674,2023-09-13
517675,2023-09-13
517676,2023-09-13
517677,2023-09-13
517678,2023-09-13
517679,2023-09-13
517680,2023-09-13
517681,2023-09-13
517682,2023-09-13
517683,2023-09-13
517684,2023-09-13
517685,2023-09-13
517686,2023-09-13
517687,2023-09-13
517688,2023-09-13
517689,2023-09-13
517690,2023-09-13
517691,2023-09-13
517692,2023-09-13
517693,2023-09-13
517694,2023-09-13
517695,2023-09-13
517696,2023-09-13
517697,2023-09-13
517698,2023-09-13
517699,2023-09-13
517700,2023-09-13
517701,2023-09-13
517702,2023-09-13
517703,2023-09-13
517704,2023-09-13
517705,2023-09-13
517706,2023-09-13
517707,2023-09-13
517708,2023-09-13
517709,2023-09-13
517710,2023-09-13
517711,2023-09-13
517712,2023-09-13
517713,2023-09-13
517714,2023-09-13
517715,2023-09-13
517716,2023-09-13
517717,2023-09-13
517718,2023-09-13
517719,2023-09-13
517720,2023-09-13
517721,2023-09-13
517722,2023-09-13
517723,2023-09-13
517724,2023-09-13
517725,2023-09-13
517726,2023-09-13
517727,2023-09-13
517728,2023-09-13
517729,2023-09-13
